,Emission,Channel_number,comp,time,Type,intensity1,position,d1_time,Totalbio,Leaf3
1025,41.882,60,mono,5.5,b,15_min_feeding,Wholeplant,10.5,60,60
1026,59.0915,60,mono,6,b,15_min_feeding,Wholeplant,10.5,60,60
1027,60.5829,60,mono,6.5,b,15_min_feeding,Wholeplant,10.5,60,60
1028,45.8326,60,mono,7,b,15_min_feeding,Wholeplant,10.5,60,60
1029,55.471,60,mono,7.5,b,15_min_feeding,Wholeplant,10.5,60,60
1030,56.8126,60,mono,8,b,15_min_feeding,Wholeplant,10.5,60,60
1031,52.496,60,mono,8.5,b,15_min_feeding,Wholeplant,10.5,60,60
1032,52.6234,60,mono,9,b,15_min_feeding,Wholeplant,10.5,60,60
1033,47.8366,60,mono,9.5,b,15_min_feeding,Wholeplant,10.5,60,60
1034,44.2393,60,mono,10,b,15_min_feeding,Wholeplant,10.5,60,60
1035,42.0177,60,mono,10.5,b,15_min_feeding,Wholeplant,10.5,60,60
1036,43.8141,60,mono,11,b,15_min_feeding,Wholeplant,10.5,60,60
1037,38.2378,60,mono,11.5,b,15_min_feeding,Wholeplant,10.5,60,60
1038,32.6472,60,mono,12,b,15_min_feeding,Wholeplant,10.5,60,60
1039,38.7075,60,mono,12.5,b,15_min_feeding,Wholeplant,10.5,60,60
1040,42.846,60,mono,13,b,15_min_feeding,Wholeplant,10.5,60,60
1041,32.7919,60,mono,13.5,b,15_min_feeding,Wholeplant,10.5,60,60
1042,36.0681,60,mono,14,b,15_min_feeding,Wholeplant,10.5,60,60
1043,38.5443,60,mono,14.5,b,15_min_feeding,Wholeplant,10.5,60,60
1044,34.7145,60,mono,15,b,15_min_feeding,Wholeplant,10.5,60,60
1045,39.4191,60,mono,15.5,b,15_min_feeding,Wholeplant,10.5,60,60
1046,35.1763,60,mono,16,b,15_min_feeding,Wholeplant,10.5,60,60
1047,36.8679,60,mono,16.5,b,15_min_feeding,Wholeplant,10.5,60,60
1048,36.2669,60,mono,17,b,15_min_feeding,Wholeplant,10.5,60,60
1049,36.1117,60,mono,17.5,b,15_min_feeding,Wholeplant,10.5,60,60
1050,35.6532,60,mono,18,b,15_min_feeding,Wholeplant,10.5,60,60
1051,35.0228,60,mono,18.5,b,15_min_feeding,Wholeplant,10.5,60,60
1052,30.5552,60,mono,19,b,15_min_feeding,Wholeplant,10.5,60,60
1053,40.5729,60,mono,19.5,b,15_min_feeding,Wholeplant,10.5,60,60
1054,31.8338,60,mono,20,b,15_min_feeding,Wholeplant,10.5,60,60
1055,42.3501,60,mono,20.5,b,15_min_feeding,Wholeplant,10.5,60,60
1056,40.3512,60,mono,21,b,15_min_feeding,Wholeplant,10.5,60,60
1057,3.45174,60,sesq,-1,b,15_min_feeding,Wholeplant,10.5,60,60
1058,6.2639,60,sesq,-0.5,b,15_min_feeding,Wholeplant,10.5,60,60
1059,5.28507,60,sesq,0,b,15_min_feeding,Wholeplant,10.5,60,60
1060,3.77651,60,sesq,0.5,b,15_min_feeding,Wholeplant,10.5,60,60
1061,5.11669,60,sesq,1,b,15_min_feeding,Wholeplant,10.5,60,60
1062,4.10285,60,sesq,1.5,b,15_min_feeding,Wholeplant,10.5,60,60
1063,3.66641,60,sesq,2,b,15_min_feeding,Wholeplant,10.5,60,60
1064,5.26162,60,sesq,2.5,b,15_min_feeding,Wholeplant,10.5,60,60
1065,7.24492,60,sesq,3,b,15_min_feeding,Wholeplant,10.5,60,60
1066,5.39589,60,sesq,4,b,15_min_feeding,Wholeplant,10.5,60,60
1067,6.68988,60,sesq,4.5,b,15_min_feeding,Wholeplant,10.5,60,60
1068,7.14497,60,sesq,5,b,15_min_feeding,Wholeplant,10.5,60,60
1069,6.54481,60,sesq,5.5,b,15_min_feeding,Wholeplant,10.5,60,60
1070,7.65066,60,sesq,6,b,15_min_feeding,Wholeplant,10.5,60,60
1071,7.10367,60,sesq,6.5,b,15_min_feeding,Wholeplant,10.5,60,60
1072,2.22217,60,sesq,7,b,15_min_feeding,Wholeplant,10.5,60,60
1073,10.1945,60,sesq,7.5,b,15_min_feeding,Wholeplant,10.5,60,60
1074,8.13268,60,sesq,8,b,15_min_feeding,Wholeplant,10.5,60,60
1075,7.85392,60,sesq,8.5,b,15_min_feeding,Wholeplant,10.5,60,60
1076,7.21793,60,sesq,9,b,15_min_feeding,Wholeplant,10.5,60,60
1077,7.60424,60,sesq,9.5,b,15_min_feeding,Wholeplant,10.5,60,60
1078,7.60645,60,sesq,10,b,15_min_feeding,Wholeplant,10.5,60,60
1079,7.3548,60,sesq,10.5,b,15_min_feeding,Wholeplant,10.5,60,60
1080,7.33749,60,sesq,11,b,15_min_feeding,Wholeplant,10.5,60,60
1081,5.57192,60,sesq,11.5,b,15_min_feeding,Wholeplant,10.5,60,60
1082,6.8363,60,sesq,12,b,15_min_feeding,Wholeplant,10.5,60,60
1083,5.85832,60,sesq,12.5,b,15_min_feeding,Wholeplant,10.5,60,60
1084,6.05856,60,sesq,13,b,15_min_feeding,Wholeplant,10.5,60,60
1085,5.62623,60,sesq,13.5,b,15_min_feeding,Wholeplant,10.5,60,60
1086,3.69039,60,sesq,14,b,15_min_feeding,Wholeplant,10.5,60,60
1087,5.65731,60,sesq,14.5,b,15_min_feeding,Wholeplant,10.5,60,60
1088,5.27537,60,sesq,15,b,15_min_feeding,Wholeplant,10.5,60,60
1089,6.56632,60,sesq,15.5,b,15_min_feeding,Wholeplant,10.5,60,60
1090,6.464,60,sesq,16,b,15_min_feeding,Wholeplant,10.5,60,60
1091,5.92106,60,sesq,16.5,b,15_min_feeding,Wholeplant,10.5,60,60
1092,5.85871,60,sesq,17,b,15_min_feeding,Wholeplant,10.5,60,60
1093,5.27592,60,sesq,17.5,b,15_min_feeding,Wholeplant,10.5,60,60
1094,5.76794,60,sesq,18,b,15_min_feeding,Wholeplant,10.5,60,60
1095,5.07122,60,sesq,18.5,b,15_min_feeding,Wholeplant,10.5,60,60
1096,6.18177,60,sesq,19,b,15_min_feeding,Wholeplant,10.5,60,60
1097,4.64614,60,sesq,19.5,b,15_min_feeding,Wholeplant,10.5,60,60
1098,5.42452,60,sesq,20,b,15_min_feeding,Wholeplant,10.5,60,60
1099,6.65805,60,sesq,20.5,b,15_min_feeding,Wholeplant,10.5,60,60
1100,6.6873,60,sesq,21,b,15_min_feeding,Wholeplant,10.5,60,60
1321,1.43055,62,DMNT,-1,b,15_min_feeding,Wholeplant,10.5,62,62
1322,0.688473,62,DMNT,-0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1323,1.30071,62,DMNT,0,b,15_min_feeding,Wholeplant,10.5,62,62
1324,1.46285,62,DMNT,0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1325,2.6093,62,DMNT,1,b,15_min_feeding,Wholeplant,10.5,62,62
1326,7.54702,62,DMNT,1.5,b,15_min_feeding,Wholeplant,10.5,62,62
1327,12.3955,62,DMNT,2,b,15_min_feeding,Wholeplant,10.5,62,62
1328,13.944,62,DMNT,2.5,b,15_min_feeding,Wholeplant,10.5,62,62
1329,1.93034,62,DMNT,3,b,15_min_feeding,Wholeplant,10.5,62,62
1330,9.1034,62,DMNT,4,b,15_min_feeding,Wholeplant,10.5,62,62
1331,9.37717,62,DMNT,4.5,b,15_min_feeding,Wholeplant,10.5,62,62
1332,7.72989,62,DMNT,5,b,15_min_feeding,Wholeplant,10.5,62,62
1333,4.79771,62,DMNT,5.5,b,15_min_feeding,Wholeplant,10.5,62,62
1334,6.71246,62,DMNT,6,b,15_min_feeding,Wholeplant,10.5,62,62
1335,6.84902,62,DMNT,6.5,b,15_min_feeding,Wholeplant,10.5,62,62
1336,6.08963,62,DMNT,7,b,15_min_feeding,Wholeplant,10.5,62,62
1337,4.4363,62,DMNT,7.5,b,15_min_feeding,Wholeplant,10.5,62,62
1338,3.78537,62,DMNT,8,b,15_min_feeding,Wholeplant,10.5,62,62
1339,4.28685,62,DMNT,8.5,b,15_min_feeding,Wholeplant,10.5,62,62
1340,3.64715,62,DMNT,9,b,15_min_feeding,Wholeplant,10.5,62,62
1341,4.03835,62,DMNT,9.5,b,15_min_feeding,Wholeplant,10.5,62,62
1342,3.22343,62,DMNT,10,b,15_min_feeding,Wholeplant,10.5,62,62
1343,2.74,62,DMNT,10.5,b,15_min_feeding,Wholeplant,10.5,62,62
1344,2.85261,62,DMNT,11,b,15_min_feeding,Wholeplant,10.5,62,62
1345,1.46617,62,DMNT,11.5,b,15_min_feeding,Wholeplant,10.5,62,62
1346,1.22512,62,DMNT,12,b,15_min_feeding,Wholeplant,10.5,62,62
1347,1.48583,62,DMNT,12.5,b,15_min_feeding,Wholeplant,10.5,62,62
1348,1.14627,62,DMNT,13,b,15_min_feeding,Wholeplant,10.5,62,62
1349,0.585534,62,DMNT,13.5,b,15_min_feeding,Wholeplant,10.5,62,62
1350,2.17467,62,DMNT,14,b,15_min_feeding,Wholeplant,10.5,62,62
1351,1.81352,62,DMNT,14.5,b,15_min_feeding,Wholeplant,10.5,62,62
1352,1.55862,62,DMNT,15,b,15_min_feeding,Wholeplant,10.5,62,62
1353,1.90965,62,DMNT,15.5,b,15_min_feeding,Wholeplant,10.5,62,62
1354,1.2773,62,DMNT,16,b,15_min_feeding,Wholeplant,10.5,62,62
1355,0.605349,62,DMNT,16.5,b,15_min_feeding,Wholeplant,10.5,62,62
1356,1.27421,62,DMNT,17,b,15_min_feeding,Wholeplant,10.5,62,62
1357,1.0272,62,DMNT,17.5,b,15_min_feeding,Wholeplant,10.5,62,62
1358,1.12733,62,DMNT,18,b,15_min_feeding,Wholeplant,10.5,62,62
1359,1.45265,62,DMNT,18.5,b,15_min_feeding,Wholeplant,10.5,62,62
1360,1.19026,62,DMNT,19,b,15_min_feeding,Wholeplant,10.5,62,62
1361,1.139,62,DMNT,19.5,b,15_min_feeding,Wholeplant,10.5,62,62
1362,0.777495,62,DMNT,20,b,15_min_feeding,Wholeplant,10.5,62,62
1363,1.04341,62,DMNT,20.5,b,15_min_feeding,Wholeplant,10.5,62,62
1364,0.0984734,62,DMNT,21,b,15_min_feeding,Wholeplant,10.5,62,62
1365,0.650533,62,TMTT,-1,b,15_min_feeding,Wholeplant,10.5,62,62
1366,0.754321,62,TMTT,-0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1367,0.86635,62,TMTT,0,b,15_min_feeding,Wholeplant,10.5,62,62
1368,1.00E-08,62,TMTT,0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1369,0.801018,62,TMTT,1,b,15_min_feeding,Wholeplant,10.5,62,62
1370,0.377348,62,TMTT,1.5,b,15_min_feeding,Wholeplant,10.5,62,62
1371,0.740542,62,TMTT,2,b,15_min_feeding,Wholeplant,10.5,62,62
1372,0.771578,62,TMTT,2.5,b,15_min_feeding,Wholeplant,10.5,62,62
1373,0.921197,62,TMTT,3,b,15_min_feeding,Wholeplant,10.5,62,62
1374,1.39968,62,TMTT,4,b,15_min_feeding,Wholeplant,10.5,62,62
1375,1.59514,62,TMTT,4.5,b,15_min_feeding,Wholeplant,10.5,62,62
1376,1.87201,62,TMTT,5,b,15_min_feeding,Wholeplant,10.5,62,62
1377,1.00E-08,62,TMTT,5.5,b,15_min_feeding,Wholeplant,10.5,62,62
1378,2.09547,62,TMTT,6,b,15_min_feeding,Wholeplant,10.5,62,62
1379,1.70246,62,TMTT,6.5,b,15_min_feeding,Wholeplant,10.5,62,62
1380,2.29795,62,TMTT,7,b,15_min_feeding,Wholeplant,10.5,62,62
1381,1.72247,62,TMTT,7.5,b,15_min_feeding,Wholeplant,10.5,62,62
1382,0.0834846,62,TMTT,8,b,15_min_feeding,Wholeplant,10.5,62,62
1383,1.71731,62,TMTT,8.5,b,15_min_feeding,Wholeplant,10.5,62,62
1384,1.51111,62,TMTT,9,b,15_min_feeding,Wholeplant,10.5,62,62
1385,1.59061,62,TMTT,9.5,b,15_min_feeding,Wholeplant,10.5,62,62
1386,1.30981,62,TMTT,10,b,15_min_feeding,Wholeplant,10.5,62,62
1387,0.669548,62,TMTT,10.5,b,15_min_feeding,Wholeplant,10.5,62,62
1388,1.10573,62,TMTT,11,b,15_min_feeding,Wholeplant,10.5,62,62
1389,1.00E-08,62,TMTT,11.5,b,15_min_feeding,Wholeplant,10.5,62,62
1390,1.62161,62,TMTT,12,b,15_min_feeding,Wholeplant,10.5,62,62
1391,0.092302,62,TMTT,12.5,b,15_min_feeding,Wholeplant,10.5,62,62
1392,1.21635,62,TMTT,13,b,15_min_feeding,Wholeplant,10.5,62,62
1393,1.00172,62,TMTT,13.5,b,15_min_feeding,Wholeplant,10.5,62,62
1394,0.12662,62,TMTT,14,b,15_min_feeding,Wholeplant,10.5,62,62
1395,0.420832,62,TMTT,14.5,b,15_min_feeding,Wholeplant,10.5,62,62
1396,0.853171,62,TMTT,15,b,15_min_feeding,Wholeplant,10.5,62,62
1397,0.665696,62,TMTT,15.5,b,15_min_feeding,Wholeplant,10.5,62,62
1398,0.939792,62,TMTT,16,b,15_min_feeding,Wholeplant,10.5,62,62
1399,0.482094,62,TMTT,16.5,b,15_min_feeding,Wholeplant,10.5,62,62
1400,1.03066,62,TMTT,17,b,15_min_feeding,Wholeplant,10.5,62,62
1401,0.738484,62,TMTT,17.5,b,15_min_feeding,Wholeplant,10.5,62,62
1402,0.74849,62,TMTT,18,b,15_min_feeding,Wholeplant,10.5,62,62
1403,0.796035,62,TMTT,18.5,b,15_min_feeding,Wholeplant,10.5,62,62
1404,0.635917,62,TMTT,19,b,15_min_feeding,Wholeplant,10.5,62,62
1405,1.02937,62,TMTT,19.5,b,15_min_feeding,Wholeplant,10.5,62,62
1406,0.628995,62,TMTT,20,b,15_min_feeding,Wholeplant,10.5,62,62
1407,0.541168,62,TMTT,20.5,b,15_min_feeding,Wholeplant,10.5,62,62
1408,0.659279,62,TMTT,21,b,15_min_feeding,Wholeplant,10.5,62,62
1409,1.00E-08,62,indole,-1,b,15_min_feeding,Wholeplant,10.5,62,62
1410,1.59615,62,indole,-0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1411,2.21965,62,indole,0,b,15_min_feeding,Wholeplant,10.5,62,62
1412,1.85623,62,indole,0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1413,2.87261,62,indole,1,b,15_min_feeding,Wholeplant,10.5,62,62
1414,3.00809,62,indole,1.5,b,15_min_feeding,Wholeplant,10.5,62,62
1415,4.61803,62,indole,2,b,15_min_feeding,Wholeplant,10.5,62,62
1416,3.45954,62,indole,2.5,b,15_min_feeding,Wholeplant,10.5,62,62
1417,1.00E-08,62,indole,3,b,15_min_feeding,Wholeplant,10.5,62,62
1418,0.241,62,indole,4,b,15_min_feeding,Wholeplant,10.5,62,62
1419,3.61986,62,indole,4.5,b,15_min_feeding,Wholeplant,10.5,62,62
1420,2.04078,62,indole,5,b,15_min_feeding,Wholeplant,10.5,62,62
1421,1.70875,62,indole,5.5,b,15_min_feeding,Wholeplant,10.5,62,62
1422,2.62626,62,indole,6,b,15_min_feeding,Wholeplant,10.5,62,62
1423,2.83188,62,indole,6.5,b,15_min_feeding,Wholeplant,10.5,62,62
1424,1.06412,62,indole,7,b,15_min_feeding,Wholeplant,10.5,62,62
1425,0.597643,62,indole,7.5,b,15_min_feeding,Wholeplant,10.5,62,62
1426,1.00E-08,62,indole,8,b,15_min_feeding,Wholeplant,10.5,62,62
1427,1.70344,62,indole,8.5,b,15_min_feeding,Wholeplant,10.5,62,62
1428,1.76485,62,indole,9,b,15_min_feeding,Wholeplant,10.5,62,62
1429,1.72781,62,indole,9.5,b,15_min_feeding,Wholeplant,10.5,62,62
1430,0.361605,62,indole,10,b,15_min_feeding,Wholeplant,10.5,62,62
1431,1.00E-08,62,indole,10.5,b,15_min_feeding,Wholeplant,10.5,62,62
1432,0.985773,62,indole,11,b,15_min_feeding,Wholeplant,10.5,62,62
1433,1.24869,62,indole,11.5,b,15_min_feeding,Wholeplant,10.5,62,62
1434,1.35186,62,indole,12,b,15_min_feeding,Wholeplant,10.5,62,62
1435,1.00E-08,62,indole,12.5,b,15_min_feeding,Wholeplant,10.5,62,62
1436,1.37846,62,indole,13,b,15_min_feeding,Wholeplant,10.5,62,62
1437,0.983393,62,indole,13.5,b,15_min_feeding,Wholeplant,10.5,62,62
1438,1.00E-08,62,indole,14,b,15_min_feeding,Wholeplant,10.5,62,62
1439,1.62955,62,indole,14.5,b,15_min_feeding,Wholeplant,10.5,62,62
1440,1.81402,62,indole,15,b,15_min_feeding,Wholeplant,10.5,62,62
1441,1.47766,62,indole,15.5,b,15_min_feeding,Wholeplant,10.5,62,62
1442,1.5234,62,indole,16,b,15_min_feeding,Wholeplant,10.5,62,62
1443,0.989343,62,indole,16.5,b,15_min_feeding,Wholeplant,10.5,62,62
1444,1.54417,62,indole,17,b,15_min_feeding,Wholeplant,10.5,62,62
1445,1.00E-08,62,indole,17.5,b,15_min_feeding,Wholeplant,10.5,62,62
1446,1.36175,62,indole,18,b,15_min_feeding,Wholeplant,10.5,62,62
1447,1.60328,62,indole,18.5,b,15_min_feeding,Wholeplant,10.5,62,62
1448,0.968348,62,indole,19,b,15_min_feeding,Wholeplant,10.5,62,62
1449,1.54447,62,indole,19.5,b,15_min_feeding,Wholeplant,10.5,62,62
1450,0.829894,62,indole,20,b,15_min_feeding,Wholeplant,10.5,62,62
1451,1.00E-08,62,indole,20.5,b,15_min_feeding,Wholeplant,10.5,62,62
1452,0.911972,62,indole,21,b,15_min_feeding,Wholeplant,10.5,62,62
1453,40.4819,62,mono,-1,b,15_min_feeding,Wholeplant,10.5,62,62
1454,44.3803,62,mono,-0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1455,46.4181,62,mono,0,b,15_min_feeding,Wholeplant,10.5,62,62
1456,45.2578,62,mono,0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1457,41.9885,62,mono,1,b,15_min_feeding,Wholeplant,10.5,62,62
1458,43.3457,62,mono,1.5,b,15_min_feeding,Wholeplant,10.5,62,62
1459,48.967,62,mono,2,b,15_min_feeding,Wholeplant,10.5,62,62
1460,65.9693,62,mono,2.5,b,15_min_feeding,Wholeplant,10.5,62,62
1461,48.0063,62,mono,3,b,15_min_feeding,Wholeplant,10.5,62,62
1462,63.0573,62,mono,4,b,15_min_feeding,Wholeplant,10.5,62,62
1463,66.0892,62,mono,4.5,b,15_min_feeding,Wholeplant,10.5,62,62
1464,65.7238,62,mono,5,b,15_min_feeding,Wholeplant,10.5,62,62
1465,43.2377,62,mono,5.5,b,15_min_feeding,Wholeplant,10.5,62,62
1466,63.6672,62,mono,6,b,15_min_feeding,Wholeplant,10.5,62,62
1467,58.1935,62,mono,6.5,b,15_min_feeding,Wholeplant,10.5,62,62
1468,65.6913,62,mono,7,b,15_min_feeding,Wholeplant,10.5,62,62
1469,67.1989,62,mono,7.5,b,15_min_feeding,Wholeplant,10.5,62,62
1470,66.1064,62,mono,8,b,15_min_feeding,Wholeplant,10.5,62,62
1471,61.9673,62,mono,8.5,b,15_min_feeding,Wholeplant,10.5,62,62
1472,69.0484,62,mono,9,b,15_min_feeding,Wholeplant,10.5,62,62
1473,56.4457,62,mono,9.5,b,15_min_feeding,Wholeplant,10.5,62,62
1474,53.4144,62,mono,10,b,15_min_feeding,Wholeplant,10.5,62,62
1475,51.3035,62,mono,10.5,b,15_min_feeding,Wholeplant,10.5,62,62
1476,36.9966,62,mono,11,b,15_min_feeding,Wholeplant,10.5,62,62
1477,44.1335,62,mono,11.5,b,15_min_feeding,Wholeplant,10.5,62,62
1478,42.5204,62,mono,12,b,15_min_feeding,Wholeplant,10.5,62,62
1479,42.3516,62,mono,12.5,b,15_min_feeding,Wholeplant,10.5,62,62
1480,46.2886,62,mono,13,b,15_min_feeding,Wholeplant,10.5,62,62
1481,46.089,62,mono,13.5,b,15_min_feeding,Wholeplant,10.5,62,62
1482,34.3331,62,mono,14,b,15_min_feeding,Wholeplant,10.5,62,62
1483,44.7908,62,mono,14.5,b,15_min_feeding,Wholeplant,10.5,62,62
1484,48.1164,62,mono,15,b,15_min_feeding,Wholeplant,10.5,62,62
1485,39.8439,62,mono,15.5,b,15_min_feeding,Wholeplant,10.5,62,62
1486,46.034,62,mono,16,b,15_min_feeding,Wholeplant,10.5,62,62
1487,39.274,62,mono,16.5,b,15_min_feeding,Wholeplant,10.5,62,62
1488,28.3632,62,mono,17,b,15_min_feeding,Wholeplant,10.5,62,62
1489,41.133,62,mono,17.5,b,15_min_feeding,Wholeplant,10.5,62,62
1490,40.6683,62,mono,18,b,15_min_feeding,Wholeplant,10.5,62,62
1491,38.8203,62,mono,18.5,b,15_min_feeding,Wholeplant,10.5,62,62
1492,36.0311,62,mono,19,b,15_min_feeding,Wholeplant,10.5,62,62
1493,42.0194,62,mono,19.5,b,15_min_feeding,Wholeplant,10.5,62,62
1494,41.7651,62,mono,20,b,15_min_feeding,Wholeplant,10.5,62,62
1495,43.493,62,mono,20.5,b,15_min_feeding,Wholeplant,10.5,62,62
1496,43.5957,62,mono,21,b,15_min_feeding,Wholeplant,10.5,62,62
1497,3.18999,62,sesq,-1,b,15_min_feeding,Wholeplant,10.5,62,62
1498,3.19468,62,sesq,-0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1499,3.89644,62,sesq,0,b,15_min_feeding,Wholeplant,10.5,62,62
1500,4.48006,62,sesq,0.5,b,15_min_feeding,Wholeplant,10.5,62,62
1501,3.29368,62,sesq,1,b,15_min_feeding,Wholeplant,10.5,62,62
1502,3.31531,62,sesq,1.5,b,15_min_feeding,Wholeplant,10.5,62,62
1503,3.8475,62,sesq,2,b,15_min_feeding,Wholeplant,10.5,62,62
1504,2.42388,62,sesq,2.5,b,15_min_feeding,Wholeplant,10.5,62,62
1505,1.00E-08,62,sesq,3,b,15_min_feeding,Wholeplant,10.5,62,62
1506,4.83617,62,sesq,4,b,15_min_feeding,Wholeplant,10.5,62,62
1507,5.98183,62,sesq,4.5,b,15_min_feeding,Wholeplant,10.5,62,62
1508,5.55319,62,sesq,5,b,15_min_feeding,Wholeplant,10.5,62,62
1509,0.940745,62,sesq,5.5,b,15_min_feeding,Wholeplant,10.5,62,62
1510,5.98301,62,sesq,6,b,15_min_feeding,Wholeplant,10.5,62,62
1511,5.19821,62,sesq,6.5,b,15_min_feeding,Wholeplant,10.5,62,62
1512,4.55425,62,sesq,7,b,15_min_feeding,Wholeplant,10.5,62,62
1513,4.35511,62,sesq,7.5,b,15_min_feeding,Wholeplant,10.5,62,62
1514,5.22292,62,sesq,8,b,15_min_feeding,Wholeplant,10.5,62,62
1515,4.60731,62,sesq,8.5,b,15_min_feeding,Wholeplant,10.5,62,62
1516,4.90477,62,sesq,9,b,15_min_feeding,Wholeplant,10.5,62,62
1517,5.57874,62,sesq,9.5,b,15_min_feeding,Wholeplant,10.5,62,62
1518,4.86304,62,sesq,10,b,15_min_feeding,Wholeplant,10.5,62,62
1519,4.41532,62,sesq,10.5,b,15_min_feeding,Wholeplant,10.5,62,62
1520,2.2813,62,sesq,11,b,15_min_feeding,Wholeplant,10.5,62,62
1521,5.71988,62,sesq,11.5,b,15_min_feeding,Wholeplant,10.5,62,62
1522,3.65851,62,sesq,12,b,15_min_feeding,Wholeplant,10.5,62,62
1523,4.91265,62,sesq,12.5,b,15_min_feeding,Wholeplant,10.5,62,62
1524,3.88048,62,sesq,13,b,15_min_feeding,Wholeplant,10.5,62,62
1525,3.41907,62,sesq,13.5,b,15_min_feeding,Wholeplant,10.5,62,62
1526,4.35316,62,sesq,14,b,15_min_feeding,Wholeplant,10.5,62,62
1527,4.07408,62,sesq,14.5,b,15_min_feeding,Wholeplant,10.5,62,62
1528,5.50151,62,sesq,15,b,15_min_feeding,Wholeplant,10.5,62,62
1529,3.6054,62,sesq,15.5,b,15_min_feeding,Wholeplant,10.5,62,62
1530,4.43901,62,sesq,16,b,15_min_feeding,Wholeplant,10.5,62,62
1531,4.9384,62,sesq,16.5,b,15_min_feeding,Wholeplant,10.5,62,62
1532,2.48518,62,sesq,17,b,15_min_feeding,Wholeplant,10.5,62,62
1533,3.72995,62,sesq,17.5,b,15_min_feeding,Wholeplant,10.5,62,62
1534,4.73187,62,sesq,18,b,15_min_feeding,Wholeplant,10.5,62,62
1535,0.965293,62,sesq,18.5,b,15_min_feeding,Wholeplant,10.5,62,62
1536,4.6474,62,sesq,19,b,15_min_feeding,Wholeplant,10.5,62,62
1537,4.8107,62,sesq,19.5,b,15_min_feeding,Wholeplant,10.5,62,62
1538,2.61436,62,sesq,20,b,15_min_feeding,Wholeplant,10.5,62,62
1539,3.36489,62,sesq,20.5,b,15_min_feeding,Wholeplant,10.5,62,62
1540,4.69517,62,sesq,21,b,15_min_feeding,Wholeplant,10.5,62,62
1981,1.00E-08,67,DMNT,-1,b,15_min_feeding,Wholeplant,10.5,67,67
1982,0.768736,67,DMNT,-0.5,b,15_min_feeding,Wholeplant,10.5,67,67
1983,1.21503,67,DMNT,0,b,15_min_feeding,Wholeplant,10.5,67,67
1984,1.61621,67,DMNT,0.5,b,15_min_feeding,Wholeplant,10.5,67,67
1985,0.887676,67,DMNT,1,b,15_min_feeding,Wholeplant,10.5,67,67
1986,3.668,67,DMNT,1.5,b,15_min_feeding,Wholeplant,10.5,67,67
1987,9.00288,67,DMNT,2,b,15_min_feeding,Wholeplant,10.5,67,67
1988,14.6703,67,DMNT,2.5,b,15_min_feeding,Wholeplant,10.5,67,67
1989,11.1866,67,DMNT,3,b,15_min_feeding,Wholeplant,10.5,67,67
1990,11.902,67,DMNT,4,b,15_min_feeding,Wholeplant,10.5,67,67
1991,11.1328,67,DMNT,4.5,b,15_min_feeding,Wholeplant,10.5,67,67
1992,9.35173,67,DMNT,5,b,15_min_feeding,Wholeplant,10.5,67,67
1993,8.11334,67,DMNT,5.5,b,15_min_feeding,Wholeplant,10.5,67,67
1994,8.48491,67,DMNT,6,b,15_min_feeding,Wholeplant,10.5,67,67
1995,1.00E-08,67,DMNT,6.5,b,15_min_feeding,Wholeplant,10.5,67,67
1996,7.87964,67,DMNT,7,b,15_min_feeding,Wholeplant,10.5,67,67
1997,6.99979,67,DMNT,7.5,b,15_min_feeding,Wholeplant,10.5,67,67
1998,5.84889,67,DMNT,8,b,15_min_feeding,Wholeplant,10.5,67,67
1999,5.84491,67,DMNT,8.5,b,15_min_feeding,Wholeplant,10.5,67,67
2000,4.46334,67,DMNT,9,b,15_min_feeding,Wholeplant,10.5,67,67
2001,2.31144,67,DMNT,9.5,b,15_min_feeding,Wholeplant,10.5,67,67
2002,3.38764,67,DMNT,10,b,15_min_feeding,Wholeplant,10.5,67,67
2003,1.26229,67,DMNT,10.5,b,15_min_feeding,Wholeplant,10.5,67,67
2004,0.63125,67,DMNT,11,b,15_min_feeding,Wholeplant,10.5,67,67
2005,2.27865,67,DMNT,11.5,b,15_min_feeding,Wholeplant,10.5,67,67
2006,1.43487,67,DMNT,12,b,15_min_feeding,Wholeplant,10.5,67,67
2007,0.988893,67,DMNT,12.5,b,15_min_feeding,Wholeplant,10.5,67,67
2008,1.83684,67,DMNT,13,b,15_min_feeding,Wholeplant,10.5,67,67
2009,0.748499,67,DMNT,13.5,b,15_min_feeding,Wholeplant,10.5,67,67
2010,2.04132,67,DMNT,14,b,15_min_feeding,Wholeplant,10.5,67,67
2011,0.966586,67,DMNT,14.5,b,15_min_feeding,Wholeplant,10.5,67,67
2012,1.34026,67,DMNT,15,b,15_min_feeding,Wholeplant,10.5,67,67
2013,0.936239,67,DMNT,15.5,b,15_min_feeding,Wholeplant,10.5,67,67
2014,1.27813,67,DMNT,16,b,15_min_feeding,Wholeplant,10.5,67,67
2015,1.00E-08,67,DMNT,16.5,b,15_min_feeding,Wholeplant,10.5,67,67
