,Emission,Channel_number,comp,time,Type,intensity1,position,d1_time,Totalbio,Leaf3
5376,3.82866,73,DMNT,9,1c,6,Leaf3,11.75,2.33,0.63
5377,3.14495,73,DMNT,9.5,1c,6,Leaf3,11.75,2.33,0.63
5378,3.223,73,DMNT,10,1c,6,Leaf3,11.75,2.33,0.63
5379,1.94755,73,DMNT,10.5,1c,6,Leaf3,11.75,2.33,0.63
5380,1.77751,73,DMNT,11,1c,6,Leaf3,11.75,2.33,0.63
5381,1.55157,73,DMNT,11.5,1c,6,Leaf3,11.75,2.33,0.63
5382,1.87033,73,DMNT,12,1c,6,Leaf3,11.75,2.33,0.63
5383,2.53286,73,DMNT,12.5,1c,6,Leaf3,11.75,2.33,0.63
5384,1.61107,73,DMNT,13,1c,6,Leaf3,11.75,2.33,0.63
5385,1.33756,73,DMNT,13.5,1c,6,Leaf3,11.75,2.33,0.63
5386,1.57738,73,DMNT,14,1c,6,Leaf3,11.75,2.33,0.63
5387,1.39349,73,DMNT,14.5,1c,6,Leaf3,11.75,2.33,0.63
5388,0.933846,73,DMNT,15,1c,6,Leaf3,11.75,2.33,0.63
5389,0.598234,73,DMNT,15.5,1c,6,Leaf3,11.75,2.33,0.63
5390,0.636826,73,DMNT,16,1c,6,Leaf3,11.75,2.33,0.63
5391,0.559955,73,DMNT,16.5,1c,6,Leaf3,11.75,2.33,0.63
5392,0.308484,73,DMNT,17,1c,6,Leaf3,11.75,2.33,0.63
5393,0.691657,73,DMNT,17.5,1c,6,Leaf3,11.75,2.33,0.63
5394,0.0028314,73,DMNT,18,1c,6,Leaf3,11.75,2.33,0.63
5395,0.238212,73,DMNT,18.5,1c,6,Leaf3,11.75,2.33,0.63
5396,1e-08,73,DMNT,19,1c,6,Leaf3,11.75,2.33,0.63
5397,0.710439,73,DMNT,19.5,1c,6,Leaf3,11.75,2.33,0.63
5398,0.241655,73,DMNT,20,1c,6,Leaf3,11.75,2.33,0.63
5399,0.696268,73,DMNT,20.5,1c,6,Leaf3,11.75,2.33,0.63
5400,0.806992,73,DMNT,21,1c,6,Leaf3,11.75,2.33,0.63
5401,0.0318323,73,DMNT,21.5,1c,6,Leaf3,11.75,2.33,0.63
5402,0.0400855,73,DMNT,22,1c,6,Leaf3,11.75,2.33,0.63
5403,1.25728,73,DMNT,22.5,1c,6,Leaf3,11.75,2.33,0.63
5404,1.13976,73,DMNT,23,1c,6,Leaf3,11.75,2.33,0.63
5405,1e-08,73,DMNT,23.5,1c,6,Leaf3,11.75,2.33,0.63
5406,0.379925,73,DMNT,24,1c,6,Leaf3,11.75,2.33,0.63
5611,1e-08,83,DMNT,-1,1d,6,Leaf3,12.5,2.28,0.69
5612,0.867144,83,DMNT,-0.5,1d,6,Leaf3,12.5,2.28,0.69
5613,0.853466,83,DMNT,0,1d,6,Leaf3,12.5,2.28,0.69
5614,0.949702,83,DMNT,0.5,1d,6,Leaf3,12.5,2.28,0.69
5615,1.5818,83,DMNT,1,1d,6,Leaf3,12.5,2.28,0.69
5616,1.17957,83,DMNT,1.5,1d,6,Leaf3,12.5,2.28,0.69
5617,1.75412,83,DMNT,2,1d,6,Leaf3,12.5,2.28,0.69
5618,1.493,83,DMNT,2.5,1d,6,Leaf3,12.5,2.28,0.69
5619,8.75602,83,DMNT,3,1d,6,Leaf3,12.5,2.28,0.69
5620,13.695,83,DMNT,3.5,1d,6,Leaf3,12.5,2.28,0.69
5621,16.2906,83,DMNT,4,1d,6,Leaf3,12.5,2.28,0.69
5622,12.5172,83,DMNT,4.5,1d,6,Leaf3,12.5,2.28,0.69
5623,10.9306,83,DMNT,5,1d,6,Leaf3,12.5,2.28,0.69
5624,8.6397,83,DMNT,5.5,1d,6,Leaf3,12.5,2.28,0.69
5625,7.78353,83,DMNT,6,1d,6,Leaf3,12.5,2.28,0.69
5626,6.02648,83,DMNT,6.5,1d,6,Leaf3,12.5,2.28,0.69
5627,5.17626,83,DMNT,7,1d,6,Leaf3,12.5,2.28,0.69
5628,4.31445,83,DMNT,7.5,1d,6,Leaf3,12.5,2.28,0.69
5629,3.87766,83,DMNT,8,1d,6,Leaf3,12.5,2.28,0.69
5630,3.18082,83,DMNT,8.5,1d,6,Leaf3,12.5,2.28,0.69
5631,3.20654,83,DMNT,9,1d,6,Leaf3,12.5,2.28,0.69
5632,1.23904,83,DMNT,9.5,1d,6,Leaf3,12.5,2.28,0.69
5633,3.89669,83,DMNT,10,1d,6,Leaf3,12.5,2.28,0.69
5634,3.71385,83,DMNT,10.5,1d,6,Leaf3,12.5,2.28,0.69
5635,2.44545,83,DMNT,11,1d,6,Leaf3,12.5,2.28,0.69
5636,1.45244,83,DMNT,11.5,1d,6,Leaf3,12.5,2.28,0.69
5637,1.00284,83,DMNT,12,1d,6,Leaf3,12.5,2.28,0.69
5638,1.02316,83,DMNT,12.5,1d,6,Leaf3,12.5,2.28,0.69
5639,1.92938,83,DMNT,13,1d,6,Leaf3,12.5,2.28,0.69
5640,1.33298,83,DMNT,13.5,1d,6,Leaf3,12.5,2.28,0.69
5641,0.856202,83,DMNT,14,1d,6,Leaf3,12.5,2.28,0.69
5642,1.58141,83,DMNT,14.5,1d,6,Leaf3,12.5,2.28,0.69
5643,1.16391,83,DMNT,15,1d,6,Leaf3,12.5,2.28,0.69
5644,1e-08,83,DMNT,15.5,1d,6,Leaf3,12.5,2.28,0.69
5645,1.11999,83,DMNT,16,1d,6,Leaf3,12.5,2.28,0.69
5646,0.468999,83,DMNT,16.5,1d,6,Leaf3,12.5,2.28,0.69
5647,1e-08,83,DMNT,17,1d,6,Leaf3,12.5,2.28,0.69
5648,0.857529,83,DMNT,17.5,1d,6,Leaf3,12.5,2.28,0.69
5649,1.21771,83,DMNT,18,1d,6,Leaf3,12.5,2.28,0.69
5650,0.666132,83,DMNT,18.5,1d,6,Leaf3,12.5,2.28,0.69
5651,0.520492,83,DMNT,19,1d,6,Leaf3,12.5,2.28,0.69
5652,1e-08,83,DMNT,19.5,1d,6,Leaf3,12.5,2.28,0.69
5653,0.295158,83,DMNT,20,1d,6,Leaf3,12.5,2.28,0.69
5654,0.0416245,83,DMNT,20.5,1d,6,Leaf3,12.5,2.28,0.69
5655,1e-08,83,DMNT,21,1d,6,Leaf3,12.5,2.28,0.69
5656,1.05094,83,DMNT,21.5,1d,6,Leaf3,12.5,2.28,0.69
5657,1e-08,83,DMNT,22,1d,6,Leaf3,12.5,2.28,0.69
5658,0.816615,83,DMNT,22.5,1d,6,Leaf3,12.5,2.28,0.69
5659,0.719852,83,DMNT,23,1d,6,Leaf3,12.5,2.28,0.69
5660,1.40182,83,DMNT,23.5,1d,6,Leaf3,12.5,2.28,0.69
5661,1.012,83,DMNT,24,1d,6,Leaf3,12.5,2.28,0.69
5866,1e-08,84,DMNT,-1,1d,6,Leaf3,12.5,2.52,0.69
5867,0.789816,84,DMNT,-0.5,1d,6,Leaf3,12.5,2.52,0.69
5868,0.561888,84,DMNT,0,1d,6,Leaf3,12.5,2.52,0.69
5869,1e-08,84,DMNT,0.5,1d,6,Leaf3,12.5,2.52,0.69
5870,1.15245,84,DMNT,1,1d,6,Leaf3,12.5,2.52,0.69
5871,1.29401,84,DMNT,1.5,1d,6,Leaf3,12.5,2.52,0.69
5872,0.496826,84,DMNT,2,1d,6,Leaf3,12.5,2.52,0.69
5873,1.07259,84,DMNT,2.5,1d,6,Leaf3,12.5,2.52,0.69
5874,4.65583,84,DMNT,3,1d,6,Leaf3,12.5,2.52,0.69
5875,11.7129,84,DMNT,3.5,1d,6,Leaf3,12.5,2.52,0.69
5876,10.9216,84,DMNT,4,1d,6,Leaf3,12.5,2.52,0.69
5877,9.84635,84,DMNT,4.5,1d,6,Leaf3,12.5,2.52,0.69
5878,7.65162,84,DMNT,5,1d,6,Leaf3,12.5,2.52,0.69
5879,7.48226,84,DMNT,5.5,1d,6,Leaf3,12.5,2.52,0.69
5880,5.5192,84,DMNT,6,1d,6,Leaf3,12.5,2.52,0.69
5881,2.02106,84,DMNT,6.5,1d,6,Leaf3,12.5,2.52,0.69
5882,4.14053,84,DMNT,7,1d,6,Leaf3,12.5,2.52,0.69
5883,4.09115,84,DMNT,7.5,1d,6,Leaf3,12.5,2.52,0.69
5884,3.98575,84,DMNT,8,1d,6,Leaf3,12.5,2.52,0.69
5885,3.25626,84,DMNT,8.5,1d,6,Leaf3,12.5,2.52,0.69
5886,3.20585,84,DMNT,9,1d,6,Leaf3,12.5,2.52,0.69
5887,2.82635,84,DMNT,9.5,1d,6,Leaf3,12.5,2.52,0.69
5888,1.29767,84,DMNT,10,1d,6,Leaf3,12.5,2.52,0.69
5889,1.88232,84,DMNT,10.5,1d,6,Leaf3,12.5,2.52,0.69
5890,1.713,84,DMNT,11,1d,6,Leaf3,12.5,2.52,0.69
5891,1.66815,84,DMNT,11.5,1d,6,Leaf3,12.5,2.52,0.69
5892,0.00893283,84,DMNT,12,1d,6,Leaf3,12.5,2.52,0.69
5893,1.45902,84,DMNT,12.5,1d,6,Leaf3,12.5,2.52,0.69
5894,1.49291,84,DMNT,13,1d,6,Leaf3,12.5,2.52,0.69
5895,1.03549,84,DMNT,13.5,1d,6,Leaf3,12.5,2.52,0.69
5896,1e-08,84,DMNT,14,1d,6,Leaf3,12.5,2.52,0.69
5897,0.935028,84,DMNT,14.5,1d,6,Leaf3,12.5,2.52,0.69
5898,0.126198,84,DMNT,15,1d,6,Leaf3,12.5,2.52,0.69
5899,0.963981,84,DMNT,15.5,1d,6,Leaf3,12.5,2.52,0.69
5900,1e-08,84,DMNT,16,1d,6,Leaf3,12.5,2.52,0.69
5901,0.850502,84,DMNT,16.5,1d,6,Leaf3,12.5,2.52,0.69
5902,0.473988,84,DMNT,17,1d,6,Leaf3,12.5,2.52,0.69
5903,1.15745,84,DMNT,17.5,1d,6,Leaf3,12.5,2.52,0.69
5904,1.03087,84,DMNT,18,1d,6,Leaf3,12.5,2.52,0.69
5905,0.81233,84,DMNT,18.5,1d,6,Leaf3,12.5,2.52,0.69
5906,0.425728,84,DMNT,19,1d,6,Leaf3,12.5,2.52,0.69
5907,0.875864,84,DMNT,19.5,1d,6,Leaf3,12.5,2.52,0.69
5908,0.337694,84,DMNT,20,1d,6,Leaf3,12.5,2.52,0.69
5909,0.3042,84,DMNT,20.5,1d,6,Leaf3,12.5,2.52,0.69
5910,0.575579,84,DMNT,21,1d,6,Leaf3,12.5,2.52,0.69
5911,1e-08,84,DMNT,21.5,1d,6,Leaf3,12.5,2.52,0.69
5912,1.73999,84,DMNT,22,1d,6,Leaf3,12.5,2.52,0.69
5913,1.72284,84,DMNT,22.5,1d,6,Leaf3,12.5,2.52,0.69
5914,1.43707,84,DMNT,23,1d,6,Leaf3,12.5,2.52,0.69
5915,1.16641,84,DMNT,23.5,1d,6,Leaf3,12.5,2.52,0.69
5916,0.209883,84,DMNT,24,1d,6,Leaf3,12.5,2.52,0.69
6121,1.18374,85,DMNT,-1,1b,6,Leaf3,11,2.74,0.79
6122,0.430601,85,DMNT,-0.5,1b,6,Leaf3,11,2.74,0.79
6123,1e-08,85,DMNT,0,1b,6,Leaf3,11,2.74,0.79
6124,1e-08,85,DMNT,0.5,1b,6,Leaf3,11,2.74,0.79
6125,1.64825,85,DMNT,1,1b,6,Leaf3,11,2.74,0.79
6126,7.56686,85,DMNT,1.5,1b,6,Leaf3,11,2.74,0.79
6127,9.31495,85,DMNT,2,1b,6,Leaf3,11,2.74,0.79
6128,9.20986,85,DMNT,2.5,1b,6,Leaf3,11,2.74,0.79
6129,10.5576,85,DMNT,3,1b,6,Leaf3,11,2.74,0.79
6130,7.96819,85,DMNT,3.5,1b,6,Leaf3,11,2.74,0.79
6131,7.41454,85,DMNT,4,1b,6,Leaf3,11,2.74,0.79
6132,7.14876,85,DMNT,4.5,1b,6,Leaf3,11,2.74,0.79
6133,4.09878,85,DMNT,5,1b,6,Leaf3,11,2.74,0.79
6134,6.07112,85,DMNT,5.5,1b,6,Leaf3,11,2.74,0.79
6135,3.05819,85,DMNT,6,1b,6,Leaf3,11,2.74,0.79
6136,2.43908,85,DMNT,6.5,1b,6,Leaf3,11,2.74,0.79
6137,4.19209,85,DMNT,7,1b,6,Leaf3,11,2.74,0.79
6138,2.31311,85,DMNT,7.5,1b,6,Leaf3,11,2.74,0.79
6139,2.75546,85,DMNT,8,1b,6,Leaf3,11,2.74,0.79
6140,2.58148,85,DMNT,8.5,1b,6,Leaf3,11,2.74,0.79
6141,1.76937,85,DMNT,9,1b,6,Leaf3,11,2.74,0.79
6142,0.0826483,85,DMNT,9.5,1b,6,Leaf3,11,2.74,0.79
6143,2.08698,85,DMNT,10,1b,6,Leaf3,11,2.74,0.79
6144,0.816867,85,DMNT,10.5,1b,6,Leaf3,11,2.74,0.79
6145,1.86025,85,DMNT,11,1b,6,Leaf3,11,2.74,0.79
6146,0.856636,85,DMNT,11.5,1b,6,Leaf3,11,2.74,0.79
6147,1.25783,85,DMNT,12,1b,6,Leaf3,11,2.74,0.79
6148,0.732223,85,DMNT,12.5,1b,6,Leaf3,11,2.74,0.79
6149,0.766281,85,DMNT,13,1b,6,Leaf3,11,2.74,0.79
6150,1e-08,85,DMNT,13.5,1b,6,Leaf3,11,2.74,0.79
6151,1e-08,85,DMNT,14,1b,6,Leaf3,11,2.74,0.79
6152,0.199281,85,DMNT,14.5,1b,6,Leaf3,11,2.74,0.79
6153,1e-08,85,DMNT,15,1b,6,Leaf3,11,2.74,0.79
6154,0.852479,85,DMNT,15.5,1b,6,Leaf3,11,2.74,0.79
6155,0.588016,85,DMNT,16,1b,6,Leaf3,11,2.74,0.79
6156,0.709905,85,DMNT,16.5,1b,6,Leaf3,11,2.74,0.79
6157,0.27017,85,DMNT,17,1b,6,Leaf3,11,2.74,0.79
6158,0.967429,85,DMNT,17.5,1b,6,Leaf3,11,2.74,0.79
6159,0.847201,85,DMNT,18,1b,6,Leaf3,11,2.74,0.79
6160,1e-08,85,DMNT,18.5,1b,6,Leaf3,11,2.74,0.79
6161,0.716625,85,DMNT,19,1b,6,Leaf3,11,2.74,0.79
6162,1.05921,85,DMNT,19.5,1b,6,Leaf3,11,2.74,0.79
6163,1.06295,85,DMNT,20,1b,6,Leaf3,11,2.74,0.79
6164,0.924604,85,DMNT,20.5,1b,6,Leaf3,11,2.74,0.79
6165,1.20346,85,DMNT,21,1b,6,Leaf3,11,2.74,0.79
6166,1e-08,85,DMNT,21.5,1b,6,Leaf3,11,2.74,0.79
6167,0.811906,85,DMNT,22,1b,6,Leaf3,11,2.74,0.79
6168,1.49204,85,DMNT,22.5,1b,6,Leaf3,11,2.74,0.79
6169,0.548763,85,DMNT,23,1b,6,Leaf3,11,2.74,0.79
6170,1.59409,85,DMNT,23.5,1b,6,Leaf3,11,2.74,0.79
6171,0.691788,85,DMNT,24,1b,6,Leaf3,11,2.74,0.79
6376,1e-08,86,DMNT,-1,1e,6,Leaf3,13.25,2.4,0.71
6377,0.429091,86,DMNT,-0.5,1e,6,Leaf3,13.25,2.4,0.71
6378,0.500163,86,DMNT,0,1e,6,Leaf3,13.25,2.4,0.71
6379,1.0073,86,DMNT,0.5,1e,6,Leaf3,13.25,2.4,0.71
6380,0.755643,86,DMNT,1,1e,6,Leaf3,13.25,2.4,0.71
6381,1e-08,86,DMNT,1.5,1e,6,Leaf3,13.25,2.4,0.71
6382,0.529559,86,DMNT,2,1e,6,Leaf3,13.25,2.4,0.71
6383,1e-08,86,DMNT,2.5,1e,6,Leaf3,13.25,2.4,0.71
6384,1.41019,86,DMNT,3,1e,6,Leaf3,13.25,2.4,0.71
6385,7.85743,86,DMNT,3.5,1e,6,Leaf3,13.25,2.4,0.71
6386,13.1074,86,DMNT,4,1e,6,Leaf3,13.25,2.4,0.71
6387,16.3283,86,DMNT,4.5,1e,6,Leaf3,13.25,2.4,0.71
6388,13.9779,86,DMNT,5,1e,6,Leaf3,13.25,2.4,0.71
6389,11.8224,86,DMNT,5.5,1e,6,Leaf3,13.25,2.4,0.71
6390,11.039,86,DMNT,6,1e,6,Leaf3,13.25,2.4,0.71
6391,9.02891,86,DMNT,6.5,1e,6,Leaf3,13.25,2.4,0.71
6392,6.68611,86,DMNT,7,1e,6,Leaf3,13.25,2.4,0.71
6393,6.10556,86,DMNT,7.5,1e,6,Leaf3,13.25,2.4,0.71
6394,6.10558,86,DMNT,8,1e,6,Leaf3,13.25,2.4,0.71
6395,5.49784,86,DMNT,8.5,1e,6,Leaf3,13.25,2.4,0.71
6396,3.08899,86,DMNT,9,1e,6,Leaf3,13.25,2.4,0.71
6397,0.736987,86,DMNT,9.5,1e,6,Leaf3,13.25,2.4,0.71
6398,2.93285,86,DMNT,10,1e,6,Leaf3,13.25,2.4,0.71
6399,2.2227,86,DMNT,10.5,1e,6,Leaf3,13.25,2.4,0.71
6400,1.95875,86,DMNT,11,1e,6,Leaf3,13.25,2.4,0.71
6401,2.10341,86,DMNT,11.5,1e,6,Leaf3,13.25,2.4,0.71
6402,2.31783,86,DMNT,12,1e,6,Leaf3,13.25,2.4,0.71
6403,1.90447,86,DMNT,12.5,1e,6,Leaf3,13.25,2.4,0.71
6404,1.77611,86,DMNT,13,1e,6,Leaf3,13.25,2.4,0.71
6405,0.924444,86,DMNT,13.5,1e,6,Leaf3,13.25,2.4,0.71
6406,1.05265,86,DMNT,14,1e,6,Leaf3,13.25,2.4,0.71
6407,0.765707,86,DMNT,14.5,1e,6,Leaf3,13.25,2.4,0.71
6408,1.33812,86,DMNT,15,1e,6,Leaf3,13.25,2.4,0.71
6409,1.25653,86,DMNT,15.5,1e,6,Leaf3,13.25,2.4,0.71
6410,0.0294563,86,DMNT,16,1e,6,Leaf3,13.25,2.4,0.71
6411,0.871103,86,DMNT,16.5,1e,6,Leaf3,13.25,2.4,0.71
6412,0.272196,86,DMNT,17,1e,6,Leaf3,13.25,2.4,0.71
6413,1e-08,86,DMNT,17.5,1e,6,Leaf3,13.25,2.4,0.71
6414,0.789374,86,DMNT,18,1e,6,Leaf3,13.25,2.4,0.71
6415,1e-08,86,DMNT,18.5,1e,6,Leaf3,13.25,2.4,0.71
6416,0.391695,86,DMNT,19,1e,6,Leaf3,13.25,2.4,0.71
6417,1.35741,86,DMNT,19.5,1e,6,Leaf3,13.25,2.4,0.71
6418,0.892213,86,DMNT,20,1e,6,Leaf3,13.25,2.4,0.71
6419,0.947641,86,DMNT,20.5,1e,6,Leaf3,13.25,2.4,0.71
6420,0.574894,86,DMNT,21,1e,6,Leaf3,13.25,2.4,0.71
6421,0.655821,86,DMNT,21.5,1e,6,Leaf3,13.25,2.4,0.71
6422,0.281025,86,DMNT,22,1e,6,Leaf3,13.25,2.4,0.71
6423,1.27892,86,DMNT,22.5,1e,6,Leaf3,13.25,2.4,0.71
6424,0.2889,86,DMNT,23,1e,6,Leaf3,13.25,2.4,0.71
6425,1.08288,86,DMNT,23.5,1e,6,Leaf3,13.25,2.4,0.71
6426,0.954279,86,DMNT,24,1e,6,Leaf3,13.25,2.4,0.71
6631,0.65395,89,DMNT,-1,1b,6,Leaf3,11,2,0.57
6632,1e-08,89,DMNT,-0.5,1b,6,Leaf3,11,2,0.57
6633,0.915974,89,DMNT,0,1b,6,Leaf3,11,2,0.57
6634,0.786422,89,DMNT,0.5,1b,6,Leaf3,11,2,0.57
6635,0.608318,89,DMNT,1,1b,6,Leaf3,11,2,0.57
6636,6.57644,89,DMNT,1.5,1b,6,Leaf3,11,2,0.57
6637,10.582,89,DMNT,2,1b,6,Leaf3,11,2,0.57
6638,9.53251,89,DMNT,2.5,1b,6,Leaf3,11,2,0.57
6639,10.6969,89,DMNT,3,1b,6,Leaf3,11,2,0.57
6640,7.9278,89,DMNT,3.5,1b,6,Leaf3,11,2,0.57
6641,8.05858,89,DMNT,4,1b,6,Leaf3,11,2,0.57
6642,5.06052,89,DMNT,4.5,1b,6,Leaf3,11,2,0.57
6643,6.37506,89,DMNT,5,1b,6,Leaf3,11,2,0.57
6644,5.79228,89,DMNT,5.5,1b,6,Leaf3,11,2,0.57
6645,5.37145,89,DMNT,6,1b,6,Leaf3,11,2,0.57
6646,5.47258,89,DMNT,6.5,1b,6,Leaf3,11,2,0.57
6647,3.94601,89,DMNT,7,1b,6,Leaf3,11,2,0.57
6648,4.07237,89,DMNT,7.5,1b,6,Leaf3,11,2,0.57
6649,3.57386,89,DMNT,8,1b,6,Leaf3,11,2,0.57
6650,4.13248,89,DMNT,8.5,1b,6,Leaf3,11,2,0.57
6651,1.76549,89,DMNT,9,1b,6,Leaf3,11,2,0.57
6652,2.64997,89,DMNT,9.5,1b,6,Leaf3,11,2,0.57
6653,2.90867,89,DMNT,10,1b,6,Leaf3,11,2,0.57
6654,2.75553,89,DMNT,10.5,1b,6,Leaf3,11,2,0.57
6655,0.482924,89,DMNT,11,1b,6,Leaf3,11,2,0.57
6656,2.00997,89,DMNT,11.5,1b,6,Leaf3,11,2,0.57
6657,0.431656,89,DMNT,12,1b,6,Leaf3,11,2,0.57
6658,1.68492,89,DMNT,12.5,1b,6,Leaf3,11,2,0.57
6659,2.3686,89,DMNT,13,1b,6,Leaf3,11,2,0.57
6660,1.07097,89,DMNT,13.5,1b,6,Leaf3,11,2,0.57
6661,1e-08,89,DMNT,14,1b,6,Leaf3,11,2,0.57
6662,1.40891,89,DMNT,14.5,1b,6,Leaf3,11,2,0.57
6663,0.434341,89,DMNT,15,1b,6,Leaf3,11,2,0.57
6664,0.575627,89,DMNT,15.5,1b,6,Leaf3,11,2,0.57
6665,0.610696,89,DMNT,16,1b,6,Leaf3,11,2,0.57
6666,1.24661,89,DMNT,16.5,1b,6,Leaf3,11,2,0.57
6667,1.16366,89,DMNT,17,1b,6,Leaf3,11,2,0.57
6668,1.12894,89,DMNT,17.5,1b,6,Leaf3,11,2,0.57
6669,0.5405,89,DMNT,18,1b,6,Leaf3,11,2,0.57
6670,0.357183,89,DMNT,18.5,1b,6,Leaf3,11,2,0.57
6671,0.0386801,89,DMNT,19,1b,6,Leaf3,11,2,0.57
6672,1.01257,89,DMNT,19.5,1b,6,Leaf3,11,2,0.57
6673,1.43076,89,DMNT,20,1b,6,Leaf3,11,2,0.57
6674,0.490801,89,DMNT,20.5,1b,6,Leaf3,11,2,0.57
6675,1.24252,89,DMNT,21,1b,6,Leaf3,11,2,0.57
6676,0.774441,89,DMNT,21.5,1b,6,Leaf3,11,2,0.57
6677,2.03289,89,DMNT,22,1b,6,Leaf3,11,2,0.57
6678,0.802382,89,DMNT,22.5,1b,6,Leaf3,11,2,0.57
6679,0.208514,89,DMNT,23,1b,6,Leaf3,11,2,0.57
6680,0.340431,89,DMNT,23.5,1b,6,Leaf3,11,2,0.57
6681,1.16336,89,DMNT,24,1b,6,Leaf3,11,2,0.57
6886,1e-08,90,DMNT,-1,1g,6,Leaf3,14.45,2.41,0.7
6887,0.653639,90,DMNT,-0.5,1g,6,Leaf3,14.45,2.41,0.7
6888,1e-08,90,DMNT,0,1g,6,Leaf3,14.45,2.41,0.7
6889,1e-08,90,DMNT,0.5,1g,6,Leaf3,14.45,2.41,0.7
6890,1e-08,90,DMNT,1,1g,6,Leaf3,14.45,2.41,0.7
6891,1e-08,90,DMNT,1.5,1g,6,Leaf3,14.45,2.41,0.7
6892,1.01469,90,DMNT,2,1g,6,Leaf3,14.45,2.41,0.7
6893,1e-08,90,DMNT,2.5,1g,6,Leaf3,14.45,2.41,0.7
6894,1e-08,90,DMNT,3,1g,6,Leaf3,14.45,2.41,0.7
6895,1e-08,90,DMNT,3.5,1g,6,Leaf3,14.45,2.41,0.7
6896,1.32902,90,DMNT,4,1g,6,Leaf3,14.45,2.41,0.7
6897,1.02162,90,DMNT,4.5,1g,6,Leaf3,14.45,2.41,0.7
6898,3.71546,90,DMNT,5,1g,6,Leaf3,14.45,2.41,0.7
6899,8.66742,90,DMNT,5.5,1g,6,Leaf3,14.45,2.41,0.7
6900,8.53105,90,DMNT,6,1g,6,Leaf3,14.45,2.41,0.7
6901,6.48405,90,DMNT,6.5,1g,6,Leaf3,14.45,2.41,0.7
6902,6.29272,90,DMNT,7,1g,6,Leaf3,14.45,2.41,0.7
6903,5.32269,90,DMNT,7.5,1g,6,Leaf3,14.45,2.41,0.7
6904,4.58973,90,DMNT,8,1g,6,Leaf3,14.45,2.41,0.7
6905,4.86622,90,DMNT,8.5,1g,6,Leaf3,14.45,2.41,0.7
6906,3.49208,90,DMNT,9,1g,6,Leaf3,14.45,2.41,0.7
6907,2.52638,90,DMNT,9.5,1g,6,Leaf3,14.45,2.41,0.7
6908,3.16433,90,DMNT,10,1g,6,Leaf3,14.45,2.41,0.7
6909,2.07482,90,DMNT,10.5,1g,6,Leaf3,14.45,2.41,0.7
6910,3.17636,90,DMNT,11,1g,6,Leaf3,14.45,2.41,0.7
6911,1.45508,90,DMNT,11.5,1g,6,Leaf3,14.45,2.41,0.7
6912,1.65614,90,DMNT,12,1g,6,Leaf3,14.45,2.41,0.7
6913,1.66425,90,DMNT,12.5,1g,6,Leaf3,14.45,2.41,0.7
6914,0.733857,90,DMNT,13,1g,6,Leaf3,14.45,2.41,0.7
6915,1.32907,90,DMNT,13.5,1g,6,Leaf3,14.45,2.41,0.7
6916,0.855376,90,DMNT,14,1g,6,Leaf3,14.45,2.41,0.7
6917,1.60732,90,DMNT,14.5,1g,6,Leaf3,14.45,2.41,0.7
6918,1.29828,90,DMNT,15,1g,6,Leaf3,14.45,2.41,0.7
6919,0.557424,90,DMNT,15.5,1g,6,Leaf3,14.45,2.41,0.7
6920,1.15812,90,DMNT,16,1g,6,Leaf3,14.45,2.41,0.7
6921,0.122825,90,DMNT,16.5,1g,6,Leaf3,14.45,2.41,0.7
6922,0.454145,90,DMNT,17,1g,6,Leaf3,14.45,2.41,0.7
6923,0.315086,90,DMNT,17.5,1g,6,Leaf3,14.45,2.41,0.7
6924,0.574379,90,DMNT,18,1g,6,Leaf3,14.45,2.41,0.7
6925,0.293744,90,DMNT,18.5,1g,6,Leaf3,14.45,2.41,0.7
6926,0.943925,90,DMNT,19,1g,6,Leaf3,14.45,2.41,0.7
6927,1.25045,90,DMNT,19.5,1g,6,Leaf3,14.45,2.41,0.7
6928,0.194406,90,DMNT,20,1g,6,Leaf3,14.45,2.41,0.7
6929,0.137973,90,DMNT,20.5,1g,6,Leaf3,14.45,2.41,0.7
6930,0.560079,90,DMNT,21,1g,6,Leaf3,14.45,2.41,0.7
6931,0.568108,90,DMNT,21.5,1g,6,Leaf3,14.45,2.41,0.7
6932,0.312698,90,DMNT,22,1g,6,Leaf3,14.45,2.41,0.7
6933,0.718964,90,DMNT,22.5,1g,6,Leaf3,14.45,2.41,0.7
6934,1.16203,90,DMNT,23,1g,6,Leaf3,14.45,2.41,0.7
6935,0.430714,90,DMNT,23.5,1g,6,Leaf3,14.45,2.41,0.7
6936,1.12293,90,DMNT,24,1g,6,Leaf3,14.45,2.41,0.7
7141,0.094523,91,DMNT,-1,1h,6,Leaf3,23,2.49,0.64
7142,0.8156,91,DMNT,-0.5,1h,6,Leaf3,23,2.49,0.64
7143,0.872984,91,DMNT,0,1h,6,Leaf3,23,2.49,0.64
7144,0.557363,91,DMNT,0.5,1h,6,Leaf3,23,2.49,0.64
7145,0.700166,91,DMNT,1,1h,6,Leaf3,23,2.49,0.64
7146,1e-08,91,DMNT,1.5,1h,6,Leaf3,23,2.49,0.64
7147,0.304718,91,DMNT,2,1h,6,Leaf3,23,2.49,0.64
7148,0.698173,91,DMNT,2.5,1h,6,Leaf3,23,2.49,0.64
7149,0.98079,91,DMNT,3,1h,6,Leaf3,23,2.49,0.64
7150,0.103038,91,DMNT,3.5,1h,6,Leaf3,23,2.49,0.64
7151,0.521716,91,DMNT,4,1h,6,Leaf3,23,2.49,0.64
