R_peak_fit,t_peak_fit,t_onset_fit,t_mean_fit,duration,shape,fitted_emission,prior,time,emission,integral,Type,comp,Channel_number,intensity1,Totalbio,Leaf3,d1_time
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,2.448876363143546e-05,-1.8553958119026104e-07,0.0,0.006001706239135743,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,0.05719566871364495,0.057747346699427625,0.5,0.0584243751003418,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,0.023458895057408915,0.022218698361926803,1.0,0.02168078336090091,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,0.006982322016778289,0.010045725633408447,1.5,0.0008563628876953116,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,0.001965387357858421,0.00882290027355234,2.0,0.014868981015136718,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,0.0001455174709576681,0.0046276367073997335,3.0,0.001721855302978516,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.06985810496380832,0.4001793451597503,0.2936279700618114,0.7654502045951537,0.47182223453334227,0.774170508934739,7.162758992383115e-07,0.0009666256487173759,5.0,0.0008746838786621094,0.04397876957666344,b,IGL,1,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,4.095461430201575e-05,-3.92024339252936e-07,0.0,-0.0015104037372558592,0.03774678125589765,b,IGL,2,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,0.042830825176064916,0.04436484558182906,0.5,0.04474015104072265,0.03774678125589765,b,IGL,2,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,0.021332589158445648,0.017312357076669338,1.0,0.013849561170190452,0.03774678125589765,b,IGL,2,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,0.008016915221402427,0.008142346596228294,1.5,0.017303662533984375,0.03774678125589765,b,IGL,2,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,0.002876206964625313,0.007356412473572103,2.0,0.004032064546289063,0.03774678125589765,b,IGL,2,12,1,1,1.0
0.051287112046877976,0.4002957246911204,0.29070470068786913,0.8510641062569906,0.5603594055691214,0.8044272605865398,0.0003499452067826385,0.004311244271120198,3.0,0.003071845212011719,0.03774678125589765,b,IGL,2,12,1,1,1.0
