R_peak_fit,t_peak_fit,t_onset_fit,t_mean_fit,duration,shape,fitted_emission,prior,time,emission,integral,Type,comp,Channel_number,intensity1,Totalbio,Leaf3,d1_time
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,5.211458830222933e-98,0.0628454023017847,-1.0,-0.3311956454458011,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,3.949201539428403e-96,-0.046688034127307265,-0.5,0.22206639760107405,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,1.5165001215112972e-94,-0.007644216915661306,0.0,-0.4919567497426761,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,3.024547054971111e-07,-0.1507534983333626,0.5,-0.27829432005517607,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,8.01311412247163e-05,0.04904095351755866,1.0,0.9620202808369138,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.0015834944382141741,0.04754562943200258,1.5,0.6158324251596676,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.010840257608589567,0.06614548852719682,2.0,-0.2524935524414065,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.041514902286772,0.15201732513317667,2.5,0.6346303309702146,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.1101056318960986,0.3240880400551015,3.0,1.2571506871323241,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.38744205673543114,0.18666339400853438,4.0,-0.3180272673696292,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.5748489768230719,0.614146547080448,4.5,0.44020880796386663,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.7626854774346454,0.8662525910877499,5.0,0.7076269007812497,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.9243872411618315,0.5240234983001362,5.5,0.8077224419565427,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,1.0397412870095812,1.0136032438421576,6.0,1.251814573255371,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,1.0983949946941234,0.988236755922371,6.5,0.9474172645507809,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,1.1000058497172602,1.0430283180236573,7.0,0.24755814472167953,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,1.0520546597189755,0.9036494397157635,7.5,1.3825326018686521,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.9666541412252635,0.7190083101870528,8.0,1.0483144121713863,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.8574441931026356,0.6646646841710392,8.5,0.7823255664062496,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.7372120345424829,0.8201721054270011,9.0,0.23971094179687435,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.6164481846924448,0.7125587084335112,9.5,1.120551249817871,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
1.1060260814949217,6.761769499915912,2.312621251738716e-16,7.513077222120109,7.513077222120109,0.09999999999895991,0.502757351336108,0.5922532793817891,10.0,-0.08681740472314475,6.306871841926744,b,TMTT,60,15_min_feeding,60,60,10.5
